1,LARC-23-3,LARCENY - SHOPLIFTING,2021-04-25,0131,3400 CHARLES ST,FALLS CHURCH,VA,22041
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-25,0107,12300 TOWNCENTER PLZ,STERLING,VA,20170
1,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2021-04-25,0125,7600 SAVANNAH ST,FALLS CHURCH,VA,22043
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2021-04-25,0257,6300 COLUMBIA PIKE,FALLS CHURCH,VA,22041
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-25,0250,7300 WALNUT KNOLL DR,SPRINGFIELD,VA,22153
1,SERV-4,SERVICE - INJURED/SICK PERSON,2021-04-25,0329,6800 SPRINGFIELD BLVD,SPRINGFIELD,VA,22150
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-25,0338, RICHMOND HWY / WYNGATE MANOR CT,ALEXANDRIA,VA,22309
1,ROB-120-2,ROBBERY - KNIFE OR CUTTING INSTRUMENT,2021-04-25,0351,6200 WILLOWFIELD WAY,SPRINGFIELD,VA,22150
1,LARC-23-3,LARCENY - SHOPLIFTING,2021-04-25,0607,6600 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,AUTO-240-4,AUTO THEFT - AUTOS,2021-04-25,0400,8100 ADAIR LN,SPRINGFIELD,VA,22151
2,SERV-999,POLICE PHONE REPORT,2021-04-25,0400,8100 ADAIR LN,SPRINGFIELD,VA,22151
1,AUTO-240-4,AUTO THEFT - AUTOS,2021-04-25,0001,12700 CLIFTON HEIGHTS LN,CLIFTON,VA,20124
2,SERV-999,POLICE PHONE REPORT,2021-04-25,0001,12700 CLIFTON HEIGHTS LN,CLIFTON,VA,20124
1,LARC-23-3,LARCENY - SHOPLIFTING,2021-04-25,0725,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2021-04-25,0931,7700 ROYCE ST,ANNANDALE,VA,22003
2,ANML-4,ANIMAL - SERVICE - WILD,2021-04-25,0931,7700 ROYCE ST,ANNANDALE,VA,22003
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2021-04-25,0933,6500 VIRGINIA HILLS AVE,ALEXANDRIA,VA,22310
2,ANML-4,ANIMAL - SERVICE - WILD,2021-04-25,0933,6500 VIRGINIA HILLS AVE,ALEXANDRIA,VA,22310
1,SERV-1,SERVICE - POLICE SERVICE,2021-04-25,0930,7000 ELIZABETH DR,MCLEAN,VA,22101
2,SERV-999,POLICE PHONE REPORT,2021-04-25,0930,7000 ELIZABETH DR,MCLEAN,VA,22101
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2021-04-25,0825,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2021-04-25,1053,3500 AUSTIN AVE,ALEXANDRIA,VA,22310
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2021-04-25,1110,6000 CHESTNUT HOLLOW CT,CENTREVILLE,VA,20121
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2021-04-25,1110,6000 CHESTNUT HOLLOW CT,CENTREVILLE,VA,20121
